parent_code,src,res_code,res_desc,res_unit,coef,price
09.85.066,PO_MANUAL,09.85.066,LAMPADA BULBO LED <= 13W ROSCA E 27 BIVOLT. TEMPERATURA COR 3000ºK.,UN,1.0,18.99
11.60.20,PO_MANUAL,11.60.20,LÂMPADA BULBO LED 13W 1500 LUMENS BASE E27,UN,1.0,18.82
S07294,PO_MANUAL,S07294,"LUMINÁRIA LED TIPO BALIZADOR PARA INSTALAÇÃO EM CAIXA 4X2"" - BZ17-E1LEDA - LUMICENTER",UN,1.0,149.46
071649,PO_MANUAL,071649,"LUMINÁRIA PLAFON LED QUADRADA DE EMBUTIR, 30W, 40X40 CM (MEDIDAS APROXIMADAS) - INCLUSO CORTE NO FORRO",UN,1.0,138.93
4063,PO_MANUAL,4063,"LUMINÁRIA TIPO PAINEL DE LED DE EMBUTIR QUADRADA 61,7X61,7CM - LHT44-E4000840 - LUMICENTER",UN,1.0,200.67
02.03.11.100.145,PO_MANUAL,02.03.11.100.145,"LUMINÁRIA TIPO PAINEL DE LED DE EMBUTIR RETANGULAR 124,3X24,4CM - EHT10-E3500840 - LUMICENTER",UN,1.0,276.08000000000004
09.009.111 (E),PO_MANUAL,09.009.111 (E),LUMINÁRIA LED TIPO PERFIL LINEAR DE 1M - 36W/M - 4000K - PL-PROFILE EMB80 - POWER LUME,UN,1.0,52.209999999999994
09.009.111 (E),PO_MANUAL,09.009.111 (E),LUMINÁRIA LED TIPO PERFIL LINEAR DE 1M - 24W/M - 4000K - PL-PROFILE EMB60 - POWER LUME,UN,1.0,52.209999999999994
61.15.010,PO_MANUAL,61.15.010,"FONTE DE ALIMENTAÇÃO UNIVERSAL BIVOLT COM SAÍDA DE 24 V - 1,5 A - 35 W",UN,1.0,159.12
S12793,PO_MANUAL,S12793,"LUMINARIA EMBUTIR COMPL., CORPO CH. AÇO PINTADA BRANCA, REFLETOR, ALETAS PARABÓLICAS ALUM.ALTA PUREZA E REFLETÂNCIA INCLUSIVE 2 LÂMPADAS LED T8 18W TEMP. DE COR 5000K C/ 1,20M - REF. CE232AL-N - AMES, 6025 - LUMAVI -LDEF 2X32W - LUMILUZ OU EQUIVALENTE",UN,1.0,140.24
P.14.000.046623,PO_MANUAL,P.14.000.046623,LÂMPADA TUBO LED T8 18W 4000K,UN,1.0,21.55
S11199,PO_MANUAL,S11199,"CABO DE COBRE FLEXÍVEL HEPR 0,6/1KV 90°C, #185MM² CLASSE 5 - NÃO HALOGENADO",M,1.0,231.95000000000002
S93000S,PO_MANUAL,S93000S,"CABO DE COBRE FLEXÍVEL HEPR 0,6/1KV 90°C, #240MM² CLASSE 5 - NÃO HALOGENADO",M,1.0,281.69
P.08.000.043026,PO_MANUAL,P.08.000.043026,CABO DE COBRE FLEXÍVEL 750V PVC ANTICHAMA #4MM² - NÃO HALOGENADO,M,1.0,3.99
P.08.000.043027,PO_MANUAL,P.08.000.043027,CABO DE COBRE FLEXÍVEL 750V PVC ANTICHAMA #6MM² - NÃO HALOGENADO,M,1.0,5.99
P.08.000.050126,PO_MANUAL,P.08.000.050126,CABO DE COBRE FLEXÍVEL 750V PVC ANTICHAMA #10MM² - NÃO HALOGENADO,M,1.0,9.79
MAT021150,PO_MANUAL,MAT021150,CABO DE COBRE FLEXÍVEL 750V PVC ANTICHAMA #16MM² - NÃO HALOGENADO,M,1.0,11.3
ST 59.40.0800 (/),PO_MANUAL,ST 59.40.0800 (/),CABO ÓTICO SM 12F AR CONFORME MEMORIAL DESCRITIVO,M,1.0,3.25
05.01.07.100.24,PO_MANUAL,05.01.07.100.24,SERVIÇO DE FUSÃO DE FIBRA ÓPTICA (CONTABILIZADO PELO NUMERO DE VIAS INCLUI PIGTAILS LC),UN,1.0,618.25
ED-48368,PO_MANUAL,ED-48368,SERVIÇO DE CERTIFICAÇÃO DE FIBRA ÓTICA POR VIA,U,1.0,15.72
ED-48368,PO_MANUAL,ED-48368,SERVIÇO DE CERTIFICAÇÃO DE CABO DE REDE CAT6,U,1.0,15.72
S08460,PO_MANUAL,S08460,RACK FECHADO AUTOPORTANTE 16U COMPLETO - CONFORME MEMORIAL DESCRITIVO,UN,1.0,802.3199999999999
S160840,PO_MANUAL,S160840,DISTRIBUIDOR INTERNO ÓPTICO (DIO) – 19” - 1U - 24 PORTAS - VER MEMORIAL DESCRITIVO,UND,1.0,255.02
I7501,PO_MANUAL,I7501,SLOT PARA MEDIA CONVERTER 2U,UN,1.0,1537.41
S13119,PO_MANUAL,S13119,"NOBREAK PARA MONTAGEM EM RACK 19"", 3,0 KVA, FP 0,85 OU SUPERIOR, ALTURA MÁXIMA 4U - COM PORTA RJ45 - CONFORME MEMORIAL DESCRITIVO - BDI = 17,31",UN,1.0,8127.9800000000005
P.17.000.030578,PO_MANUAL,P.17.000.030578,"SWITCH ETHERNET L3, 24 (VINTE E QUATRO) PORTAS ETHERNET 10/100/1000 MBPS POE+, 4 (QUATRO) PORTAS 10 GIG SFP+. REFERÊNCIA: MARCA: HUAWEI | MODELO: S5720-28X-PWR-SI-AC - BDI = 17,31",UN,1.0,15490.99
S160865,PO_MANUAL,S160865,"SWITCH ETHERNET L3, 48 (QUARENTA E OITO) PORTAS 10/100/1000 MBPS ETHERNET POE+, 4 (QUATRO) PORTAS 10 GIG SFP+. REFERÊNCIA: MARCA: HUAWEI | MODELO: S5720-52X-PWR-SI-AC - BDI = 17,31",UND,1.0,2412.36
S10268,PO_MANUAL,S10268,"PATCH CORD CAT 6 - 23AWG X 4P GIGALAN - 2,5M",UN,1.0,44.379999999999995
S13786,PO_MANUAL,S13786,CÂMERA CFTV INTERNA MINI DOME CONFORME MEMORIAL DESCRITIVO,UN,1.0,1133.24
66.08.326,PO_MANUAL,66.08.326,CÂMERA CFTV EXTERNA BULLET CONFORME MEMORIAL DESCRITIVO,UN,1.0,4403.94
66.08.258,PO_MANUAL,66.08.258,ACESS POINT INTERNO CONFORME MEMORIAL DESCRITIVO - UBIQUITI UNIFI AP AC PRO OU TP-LINK EAP-225,UN,1.0,1242.9099999999999
66.02.560,PO_MANUAL,66.02.560,CONTROLE DE ACESSO - CODIN - COM COMUNICAÇÃO TCP/IP - DEVERÁ CONTEMPLAR ELETROIMÃ E CAIXA COM BOTOEIRA DE SAÍDA - CONFORME MEMORIAL DESCRITIVO,CJ,1.0,3726.74
COM-20165691,PO_MANUAL,COM-20165691,"NOBREAK TRIFÁSICO 200KW - 220V (3F+N+T) - COM PORTA DE COMUNICAÇÃO RJ45 E SUPORTE A PROTOCOLOS SNMP E MODBUS - VER ESPECIFICAÇÕES NO MEMORIAL DESCRITIVO - IT MÉDICO - BDI = 17,31",UN,1.0,405568.69
P.17.000.050257,PO_MANUAL,P.17.000.050257,"NOBREAK TRIFÁSICO 30KVA - 220V - VER ESPECIFICAÇÕES NO MEMORIAL DESCRITIVO - SALA CENTRAL TELECOM - BDI = 17,31",UN,1.0,96674.25
C0518,PO_MANUAL,C0518,CABO DE COBRE NÚ PARA ATERRAMENTO - #16MM²,M,1.0,25.95
02.03.10.100.147,PO_MANUAL,02.03.10.100.147,CABO DE COBRE NÚ PARA ATERRAMENTO - #25MM²,M,1.0,36.82
C0521,PO_MANUAL,C0521,CABO DE COBRE NÚ PARA ATERRAMENTO - #50MM²,M,1.0,68.15
S11273,PO_MANUAL,S11273,"CAIXA PARA EMBUTIR, EM TERMOPLÁSTICO, ACABAMENTO COM PROTEÇÃO UV. BARRAMENTO COM 9 TERMINAIS, COM TRANCA NA PORTA – USO INTERNO 200 X 200 X 90MM – (INSTALADO NA SALA CIRÚRGICA)",UN,1.0,408.77
07082,PO_MANUAL,07082,"CONJUNTO FORMADO POR DOIS TRANSFORMADORES DE SEPARAÇÃO A SECO, MONTADOS EM CAIXA DE ISOLAÇÃO IP21, MATERIAL ISOLANTE CLASSE H. CADA TRAFO INCORPORA 1 TRANSMISSOR PTC 120°C MONTADO EM BASE COM BORNE PARA TRANSFORMADOR E LIGAÇÃO PARA SUPERVISÃO DA TEMPERATURA TR1: 5KVA - 60HZ - PRIMÁRIO 220V - SECUNDÁRIO 127V TR2: 5KVA - 60HZ - PRIMÁRIO 220V - SECUNDÁRIO 220V",UN,1.0,9114.17
I12146,PO_MANUAL,I12146,"DISPOSITIVO SUPERVISÓRIO DE ISOLAMENTO (DSI) E DISPOSITIVO SUPRVISÓRIO DO TRANSFORMADOR (DST) PARA CARGA E TEMPERATURA - RESISTÊNCIA INTERNA 240KOHM, TENSÃO DE MEDIÇÃO 12V E CORRENTE DE MEDIÇÃO 50UA, CONFORME NBR13534 E IEC64557-8.",UN,1.0,4878.2
CPU-ELE-HUFCA-0203,PO_MANUAL,CPU-ELE-HUFCA-0203,TRANSFORMADOR DE CORRENTE COM CORRENTE SECUNDÁRIA EM MA.,UN,1.0,560.6
CPU-ELE-HUUFCA-102,PO_MANUAL,CPU-ELE-HUUFCA-102,"LOCALIZADOR DE FALHAS FXO, COM 6 TRANSFORMADORES DE MEDIDA INCLUSOS DE 10MM DE DIAMETRO, LED'S DE ALARME PARA CADA CANAL DE MEDIÇÃO, SENSIBILIDADE DE RESPOSTA 0,5MA, TEMPO PARA LOCALIZAÇÃO MENOR QUE 10 SEGUNDOS PARA TODOS OS PONTOS INTERLIGADOS",UN,1.0,6074.46
I10350,PO_MANUAL,I10350,"ANUNCIADOR DE ALARME E TESTE CENTRAL DE ACORDO COM A NBR13534, COM MEMORIZAÇÃO DE DATA E HORA DOS EVENTOS. POSSIBILIDADE DE EDIÇÃO DOS TEXTOS DE ALARME COM REGISTRO DO LOCAL DE ALARME. CONEXAO USB PARA DOWNLOAD DE REGISTROS DOS ALARMES.",UN,1.0,105.0
I10350,PO_MANUAL,I10350,ANUNCIADOR DE ALARME,UN,1.0,105.0
I10347,PO_MANUAL,I10347,FONTE DE ALIMENTAÇÃO 15W (24V),UN,1.0,302.68
C4040,PO_MANUAL,C4040,SUPERVISÓRIO DO SISTEMA IT MÉDICO,UN,1.0,13000.0
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 64 PONTOS, DOIS POSTOS DE ENFERMAGEM POR PAVIMENTO DAS UNIDADES DA INTERNAÇÃO (6 PAV. TIPO). INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 20 PONTOS, POSTO DE ENFERMAGEM 1 DA UTI. INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 20 PONTOS, POSTO DE ENFERMAGEM 2 DA UTI. INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 20 PONTOS, POSTO DE ENFERMAGEM 3 DA UTI. INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 20 PONTOS, POSTO DE ENFERMAGEM 4 DA UTI. INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 20 PONTOS, POSTO DE ENFERMAGEM DA SR. INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
18.050.0140-0,PO_MANUAL,18.050.0140-0,"CENTRAL DE CHAMADA DE ENFERMAGEM PARA 64 PONTOS, POSTO DE ENFERMAGEM DA ONCOLOGIA. INCLUI FONTE DE ALIMENTAÇÃO 12VCC 5A",UN,1.0,2766.1
P.17.000.037603,PO_MANUAL,P.17.000.037603,INDICADOR VISUAL DO TIPO SINALEIRO DE PORTA,CJ,1.0,256.71
IT 25.99.0150 (/),PO_MANUAL,IT 25.99.0150 (/),BOTÃO DE CHAMADA DE ENFERMAGEM DO TIPO ESTAÇÃO DE LEITO INSTALADO EM RÉGUA MEDICINAL,UN,1.0,133.66
IT 25.99.0150 (/),PO_MANUAL,IT 25.99.0150 (/),BOTÃO DE PACIENTE DO TIPO PÊRA CONECTADO A ESTAÇÃO DE LEITO,UN,1.0,133.66
IT 25.99.0150 (/),PO_MANUAL,IT 25.99.0150 (/),BOTÃO DE CHAMADA DO TIPO ESTAÇÃO DE BANHEIRO COM CORDEL,UN,1.0,133.66
M100904152,PO_MANUAL,M100904152,"NOBREAK SENOIDAL 1KVA ENTRADA BIVOLT, SAÍDA 127V",UN,1.0,829.73
IP 15.30.0050 (/),PO_MANUAL,IP 15.30.0050 (/),"CABO PVC 750V #1,0MM²",M,1.0,1.53
09.011.095 (E),PO_MANUAL,09.011.095 (E),"BARRA CHATA DE ALUMÍNIO 7/8"" X 1/8"" X 3M - #70MM²",M,1.0,26.07
S.04.000.026728,PO_MANUAL,S.04.000.026728,"PARAFUSO INOX AUTO ATARRAXANTE 4,2X32MM COM BUCHA DE NYLON S6 REF: TEL-5333",CJ,1.0,1.38
I12411,PO_MANUAL,I12411,MINICAPTOR DE ALUMÍNIO MINICAPTOR 3/4” X 1/4” X 600MM,UN,1.0,12.73
I09313,PO_MANUAL,I09313,"PARAFUSO CABEÇA CHATA EM ALUMÍNIO ∅1/4"" X 5/8"" REF.: TEL-5321",UN,1.0,0.52
60.15.30,PO_MANUAL,60.15.30,"PORCA SEXTAVADA EM ALUMÍNIO ∅1/4"" REF.: TEL-5313",UN,1.0,0.56
MATED-11999,PO_MANUAL,MATED-11999,"REBAR EM AÇO GALVANIZADO 3/8"" - #70MM² EM BARRAS DE 3,4M",UN,1.0,37.27
42.05.580,PO_MANUAL,42.05.580,TERMINAL A COMPRESSAO PARA CABOS 35MM² ESTANHADO COM FURO M8,UN,1.0,19.09
09.006.097 (E),PO_MANUAL,09.006.097 (E),CABO DE COBRE NU 95MM²,M,1.0,121.25
C0523,PO_MANUAL,C0523,CABO DE COBRE NU 70MM² (MALHA DE PISO DAS SUBESTAÇÕES),M,1.0,86.67999999999999
09.083.074 (E),PO_MANUAL,09.083.074 (E),"PARA RAIO TIPO FRANKLIN COMPLETO 10M - 1 DESCIDA - 2"" - TEL-010",UN,1.0,2451.6400000000003
42.05.220,PO_MANUAL,42.05.220,"MASTRO TELESCÓPICO COM REDUÇÃO PARA 3/4""",UN,1.0,57.76
42.04.060,PO_MANUAL,42.04.060,"BASE PARA MASTRO Ø2""",UN,1.0,69.47
M109500006,PO_MANUAL,M109500006,"ESTAIS RÍGIDOS 3 UNIDADES X 4 M CADA POR CAPTOR FRANKLIN Ø2""",CJ,1.0,30.07
38.13.040,PO_MANUAL,38.13.040,"ELETRODUTO CORRUGADO EM POLIETILENO DE ALTA DENSIDADE, DN= 100 MM, COM ACESSÓRIOS",M,1.0,22.310000000000002
C0591,PO_MANUAL,C0591,CAIXA SUBTERRÂNEA EM ALVENARIA COM TAMPA DUPLA E FUNDO DRENANTE 60X60X60 CM,UN,1.0,359.89
ELE-095,PO_MANUAL,ELE-095,CAIXA SUBTERRÂNEA EM ALVENARIA COM TAMPA DUPLA E FUNDO DRENANTE 100X100X80 CM,UD,1.0,1268.3400000000001
IT 25.14.0065 (/),PO_MANUAL,IT 25.14.0065 (/),"ELETRODUTO DE FERRO GALVANIZADO Ø50MM (2"") - INCLUINDO ACESSÓRIOS E FIXAÇÕES",M,1.0,55.21
02.03.05.500.34,PO_MANUAL,02.03.05.500.34,"ELETRODUTO FLEXÍVEL CORRUGADO REFORÇADO, PVC, DN 25 MM (1""), PARA CONEXÃO ENTRE CAIXAS EXTERNAS E POSTES - FORNECIMENTO E INSTALAÇÃO",M,1.0,10.370000000000001
C3504,PO_MANUAL,C3504,CAIXA SUBTERRÂNEA EM ALVENARIA COM TAMPA SIMPLES E FUNDO DRENANTE 30CM X 30CM,UN,1.0,195.23000000000002
C0591,PO_MANUAL,C0591,CAIXA SUBTERRÂNEA EM ALVENARIA COM TAMPA DUPLA E FUNDO DRENANTE 60X60X60 CM,UN,1.0,359.89
S02975,PO_MANUAL,S02975,RELÉ SENSOR FOTOCÉLULA,UN,1.0,61.6
41.11.721,PO_MANUAL,41.11.721,LUMINÁRIA LED IP66 DO TIPO SOBREPOR PARA INSTALAÇÃO EM TOPO DE POSTE 50W 127V 4000K,UN,1.0,511.60999999999996
41.11.703,PO_MANUAL,41.11.703,LUMINÁRIA LED IP66 DO TIPO SOBREPOR PARA INSTALAÇÃO EM TOPO DE POSTE 100W 127V 4000K,UN,1.0,744.02
41.10.500,PO_MANUAL,41.10.500,POSTE TELECONICO RETO 4M GALVANIZADO A FOGO NBR 6323,UN,1.0,1163.65
09.083.070 (E),PO_MANUAL,09.083.070 (E),POSTE TELECONICO CURVO SIMPLES 6M GALVANIZADO A FOGO NBR 6323,UN,1.0,1627.52
09.083.071 (E),PO_MANUAL,09.083.071 (E),POSTE TELECONICO CURVO DUPLO 6M GALVANIZADO A FOGO NBR 6323,UN,1.0,1851.8000000000002
MAT091562,PO_MANUAL,MAT091562,"NÚCLEO DUPLO PARA LUMINÁRIAS EM AÇO DE BAIXO TEOR DE CARBONO SAE 1010/1020, NÚCLEO DIÂMETRO INTERNO DE 68MM, BRAÇOS COM DIÂMETRO EXTERNO DE 48MM, COMPRIMENTO DE 140MM, CONFORME DESENHO A2-1791-PD E ESPECIFICAÇÃO EM-RIOLUZ Nº 40",PC,1.0,116.0
MAT091556,PO_MANUAL,MAT091556,"NÚCLEO SIMPLES PARA LUMINÁRIAS EM AÇO DE BAIXO TEOR DE CARBONO SAE 1010/1020, NÚCLEO DIÂMETRO INTERNO DE 68MM, BRAÇOS COM DIÂMETRO EXTERNO DE 48MM, COMPRIMENTO DE 140MM, CONFORME DESENHO A2-1791-PD E ESPECIFICAÇÃO EM-RIOLUZ Nº 40",PC,1.0,86.0
COT-SOM1,PO_MANUAL,COT-SOM1,"MIXER YAMAHA MODELO MG12XU - BDI = 17,31",PÇ,1.0,3837.6
COT-SOM2,PO_MANUAL,COT-SOM2,"AMPLIFICADOR DBSERIES MODELO DS 800 - BDI = 17,31",PÇ,1.0,4124.41
COT-SOM3,PO_MANUAL,COT-SOM3,"CAIXA ACUSTICA YAMAHA MODELO DXR15 - BDI = 17,31",PÇ,1.0,9640.0
COT-SOM4,PO_MANUAL,COT-SOM4,"SUPORTE ORIGINAL PARA CAIXA ACUSTICA YAMAHA - BDI = 17,31",PÇ,1.0,1160.0
COT-SOM5,PO_MANUAL,COT-SOM5,"SPLITTER WYRESTORM MODELO EXP-SP-0104-H2 - BDI = 17,31",PÇ,1.0,7890.0
COT-SOM6,PO_MANUAL,COT-SOM6,"MESA DE EDIÇÃO ATEM MINI PRO ISSO - BDI = 17,31",PÇ,1.0,5340.0
COT-SOM7,PO_MANUAL,COT-SOM7,"MIXER DE AUDIO PARA PODCAST E STREAMING RODE CASTER DUO - BDI = 17,31",PÇ,1.0,3690.0
COT-SOM8,PO_MANUAL,COT-SOM8,"MICROFONE WIRELESS SHURE BLX24R/SM58 - BDI = 17,31",PÇ,1.0,4995.0
COT-SOM9,PO_MANUAL,COT-SOM9,"SONOFLETOR DE EMBUTIR JBL 25W 6CO2 FOYER - BDI = 17,31",PÇ,1.0,183.95
COT-SOM10,PO_MANUAL,COT-SOM10,"CAMERA PROSTREAM PTZ20GO - BDI = 17,31",PÇ,1.0,14726.0
COT-SOM11,PO_MANUAL,COT-SOM11,"PROJETOR EPSON MODELO L260F - BDI = 17,31",PÇ,1.0,21192.0
COT-SOM12,PO_MANUAL,COT-SOM12,"TELA DE PROJEÇÃO MOTORIZADA TENSIONADA 136"" - BDI = 17,31",PÇ,1.0,70928.0
COT-SOM13,PO_MANUAL,COT-SOM13,"PROCESSADOR MATRIZ DIGITAL YAMAHA MODELO MTX5-D - BDI = 17,31",PÇ,1.0,31064.8
COT-SOM14,PO_MANUAL,COT-SOM14,"AMPLIFICADOR DE POTÊNCIA YAMAHA XMV8140 8 CANAIS 140W BAIXA E ALTA IMPEDÂNCIA (LINHA DE 70V) - BDI = 17,31",PÇ,1.0,39176.8
COT-SOM15,PO_MANUAL,COT-SOM15,"MICROFONE DANTE TIPO PAGING YAMAHA PGM1 - BDI = 17,31",PÇ,1.0,15700.0
COT-SOM16,PO_MANUAL,COT-SOM16,"SWITCH DE REDE YAMAHA SWR32100P DEZ PORTAS - BDI = 17,31",PÇ,1.0,7740.0
COT-SOM17,PO_MANUAL,COT-SOM17,"SONOFLETOR DE EMBUTIR JBL 25W 6CO2 AMBIENTAL - BDI = 17,31",PÇ,1.0,183.95
COT-SOM18,PO_MANUAL,COT-SOM18,"TRANSFORMADOR 70V 25W - BDI = 17,31",PÇ,1.0,97.89
COT-SOM19,PO_MANUAL,COT-SOM19,"CONJUNTO CABOS SISTEMA DE SOM AUDITORIO (HDMI/AUDIO/POLARIZADO) - BDI = 17,31",CJ,1.0,29870.0
02.03.10.100.181,PO_MANUAL,02.03.10.100.181,"CABO POLARIZADO 2X2,5MM² SOM AMBIENTAL",M,1.0,5.32
MERCADO 01,PO_MANUAL,MERCADO 01,"AHU-TIPO 01 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 2 TR. VAZÃO DE INSUFLAMENTO 1360 M³/H. VAZÃO DE RETORNO: 1225 M³/H. VAZÃO DE AR EXTERNO: 135 M³/H. PERDA DE CARGA DISPONÍVEL 10 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,38963.1216
MERCADO 02,PO_MANUAL,MERCADO 02,"AHU-TIPO 02 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 5 TR. VAZÃO DE INSUFLAMENTO 3500 M³/H. VAZÃO DE RETORNO: 3300 M³/H. VAZÃO DE AR EXTERNO: 200 M³/H. PERDA DE CARGA DISPONÍVEL 10 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, BATERIA DE RESISTÊNCIA PARA REAQUECIMENTO, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,53228.4272
MERCADO 03,PO_MANUAL,MERCADO 03,"AHU-TIPO 03 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 10 TR. VAZÃO DE INSUFLAMENTO 7000 M³/H. VAZÃO DE RETORNO: 6048 M³/H. VAZÃO DE AR EXTERNO: 952 M³/H. PERDA DE CARGA DISPONÍVEL 20 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,66739.92
MERCADO 04,PO_MANUAL,MERCADO 04,"AHU-TIPO 04 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 12 TR. VAZÃO DE INSUFLAMENTO 8400 M³/H. VAZÃO DE RETORNO: 7258 M³/H. VAZÃO DE AR EXTERNO: 1142 M³/H. PERDA DE CARGA DISPONÍVEL 30 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,80452.27840000001
MERCADO 05,PO_MANUAL,MERCADO 05,"AHU-TIPO 05 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 15 TR. VAZÃO DE INSUFLAMENTO 10500 M³/H. VAZÃO DE RETORNO: 9072 M³/H. VAZÃO DE AR EXTERNO: 1428 M³/H. PERDA DE CARGA DISPONÍVEL 30 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,92105.56159999999
MERCADO 06,PO_MANUAL,MERCADO 06,"AHU-TIPO 06 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 15 TR. VAZÃO DE INSUFLAMENTO 10500 M³/H. VAZÃO DE RETORNO: 9072 M³/H. VAZÃO DE AR EXTERNO: 1428 M³/H. PERDA DE CARGA DISPONÍVEL 20 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, ATENUADOR DE RUÍDO NO INSUFLAMENTO E NO RETORNO, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,123563.9392
MERCADO 07,PO_MANUAL,MERCADO 07,"AHU-TIPO 07 - UNIDADE CLIMATIZADORA HOSPITALAR DO TIPO MODULAR PARA EXPANSÃO INDIRETA. CAPACIDADE EFETIVA: 20 TR. VAZÃO DE INSUFLAMENTO 14000 M³/H. VAZÃO DE RETORNO: 11995 M³/H. VAZÃO DE AR EXTERNO: 2005 M³/H. PERDA DE CARGA DISPONÍVEL 40 MMCA. MÓDULOS: VENTILADOR DO TIPO PLENO FAN COM MOTOR DO TIPO EC - COMUTAÇÃO ELETRÔNICA, TROCADOR DE CALOR COM SERPENTINA FRIA, CAIXA DE MISTURA COM DAMPERS, FILTRO G4 TIPO PLANO + FILTRO F8 TIPO BOLSA COM QUADRO ELÉTRICO DE FORÇA, COMANDO DE AUTOMAÇÃO. MODULAÇÃO: HORIZONTAL DOIS ANDARES.",UN,1.0,108974.73599999999
